date,market_hash_name,price,daily_volume,weapon_type,rarity,wear,is_stattrak,is_floor_price,days_to_next_major,days_since_last_major,is_major_active,days_since_cs2_announce,steam_ccu
2019-07-25,AK-47 | Elite Build (Minimal Wear),2.202,669,AK-47,Mil-Spec,MW,0,0,29,144,0,-1336,14500000
2019-07-26,AK-47 | Elite Build (Minimal Wear),2.198,664,AK-47,Mil-Spec,MW,0,0,28,145,0,-1335,14500000
2019-07-27,AK-47 | Elite Build (Minimal Wear),2.18,646,AK-47,Mil-Spec,MW,0,0,27,146,0,-1334,14500000
2019-07-28,AK-47 | Elite Build (Minimal Wear),2.2,602,AK-47,Mil-Spec,MW,0,0,26,147,0,-1333,14500000
2019-07-29,AK-47 | Elite Build (Minimal Wear),2.173,635,AK-47,Mil-Spec,MW,0,0,25,148,0,-1332,14500000
2019-07-30,AK-47 | Elite Build (Minimal Wear),2.19,613,AK-47,Mil-Spec,MW,0,0,24,149,0,-1331,14500000
2019-07-31,AK-47 | Elite Build (Minimal Wear),2.149,645,AK-47,Mil-Spec,MW,0,0,23,150,0,-1330,14500000
2019-08-01,AK-47 | Elite Build (Minimal Wear),2.214,630,AK-47,Mil-Spec,MW,0,0,22,151,0,-1329,15000000
2019-08-02,AK-47 | Elite Build (Minimal Wear),2.23,620,AK-47,Mil-Spec,MW,0,0,21,152,0,-1328,15000000
2019-08-03,AK-47 | Elite Build (Minimal Wear),2.188,633,AK-47,Mil-Spec,MW,0,0,20,153,0,-1327,15000000
2019-08-04,AK-47 | Elite Build (Minimal Wear),2.251,715,AK-47,Mil-Spec,MW,0,0,19,154,0,-1326,15000000
2019-08-05,AK-47 | Elite Build (Minimal Wear),2.285,618,AK-47,Mil-Spec,MW,0,0,18,155,0,-1325,15000000
2019-08-06,AK-47 | Elite Build (Minimal Wear),2.247,638,AK-47,Mil-Spec,MW,0,0,17,156,0,-1324,15000000
2019-08-07,AK-47 | Elite Build (Minimal Wear),2.27,641,AK-47,Mil-Spec,MW,0,0,16,157,0,-1323,15000000
2019-08-08,AK-47 | Elite Build (Minimal Wear),2.294,651,AK-47,Mil-Spec,MW,0,0,15,158,0,-1322,15000000
2019-08-09,AK-47 | Elite Build (Minimal Wear),2.309,678,AK-47,Mil-Spec,MW,0,0,14,159,0,-1321,15000000
2019-08-10,AK-47 | Elite Build (Minimal Wear),2.352,672,AK-47,Mil-Spec,MW,0,0,13,160,0,-1320,15000000
2019-08-11,AK-47 | Elite Build (Minimal Wear),2.32,683,AK-47,Mil-Spec,MW,0,0,12,161,0,-1319,15000000
2019-08-12,AK-47 | Elite Build (Minimal Wear),2.305,677,AK-47,Mil-Spec,MW,0,0,11,162,0,-1318,15000000
2019-08-13,AK-47 | Elite Build (Minimal Wear),2.287,632,AK-47,Mil-Spec,MW,0,0,10,163,0,-1317,15000000
2019-08-14,AK-47 | Elite Build (Minimal Wear),2.298,660,AK-47,Mil-Spec,MW,0,0,9,164,0,-1316,15000000
2019-08-15,AK-47 | Elite Build (Minimal Wear),2.278,663,AK-47,Mil-Spec,MW,0,0,8,165,0,-1315,15000000
2019-08-16,AK-47 | Elite Build (Minimal Wear),2.278,736,AK-47,Mil-Spec,MW,0,0,7,166,0,-1314,15000000
2019-08-17,AK-47 | Elite Build (Minimal Wear),2.297,720,AK-47,Mil-Spec,MW,0,0,6,167,0,-1313,15000000
2019-08-18,AK-47 | Elite Build (Minimal Wear),2.3,710,AK-47,Mil-Spec,MW,0,0,5,168,0,-1312,15000000
2019-08-19,AK-47 | Elite Build (Minimal Wear),2.289,711,AK-47,Mil-Spec,MW,0,0,4,169,0,-1311,15000000
2019-08-20,AK-47 | Elite Build (Minimal Wear),2.282,644,AK-47,Mil-Spec,MW,0,0,3,170,0,-1310,15000000
2019-08-21,AK-47 | Elite Build (Minimal Wear),2.273,669,AK-47,Mil-Spec,MW,0,0,2,171,0,-1309,15000000
2019-08-22,AK-47 | Elite Build (Minimal Wear),2.283,675,AK-47,Mil-Spec,MW,0,0,1,172,0,-1308,15000000
2019-08-23,AK-47 | Elite Build (Minimal Wear),2.31,666,AK-47,Mil-Spec,MW,0,0,0,173,1,-1307,15000000
2019-08-24,AK-47 | Elite Build (Minimal Wear),2.329,749,AK-47,Mil-Spec,MW,0,0,0,174,1,-1306,15000000
2019-08-25,AK-47 | Elite Build (Minimal Wear),2.294,685,AK-47,Mil-Spec,MW,0,0,0,175,1,-1305,15000000
2019-08-26,AK-47 | Elite Build (Minimal Wear),2.317,668,AK-47,Mil-Spec,MW,0,0,0,176,1,-1304,15000000
2019-08-27,AK-47 | Elite Build (Minimal Wear),2.279,675,AK-47,Mil-Spec,MW,0,0,0,177,1,-1303,15000000
2019-08-28,AK-47 | Elite Build (Minimal Wear),2.319,599,AK-47,Mil-Spec,MW,0,0,0,178,1,-1302,15000000
2019-08-29,AK-47 | Elite Build (Minimal Wear),2.292,692,AK-47,Mil-Spec,MW,0,0,0,179,1,-1301,15000000
2019-08-30,AK-47 | Elite Build (Minimal Wear),2.323,698,AK-47,Mil-Spec,MW,0,0,0,180,1,-1300,15000000
2019-08-31,AK-47 | Elite Build (Minimal Wear),2.301,769,AK-47,Mil-Spec,MW,0,0,0,181,1,-1299,15000000
2019-09-01,AK-47 | Elite Build (Minimal Wear),2.313,794,AK-47,Mil-Spec,MW,0,0,0,182,1,-1298,14800000
2019-09-02,AK-47 | Elite Build (Minimal Wear),2.322,794,AK-47,Mil-Spec,MW,0,0,0,183,1,-1297,14800000
2019-09-03,AK-47 | Elite Build (Minimal Wear),2.292,677,AK-47,Mil-Spec,MW,0,0,0,184,1,-1296,14800000
2019-09-04,AK-47 | Elite Build (Minimal Wear),2.302,638,AK-47,Mil-Spec,MW,0,0,0,185,1,-1295,14800000
2019-09-05,AK-47 | Elite Build (Minimal Wear),2.339,715,AK-47,Mil-Spec,MW,0,0,0,186,1,-1294,14800000
2019-09-06,AK-47 | Elite Build (Minimal Wear),2.402,775,AK-47,Mil-Spec,MW,0,0,0,187,1,-1293,14800000
2019-09-07,AK-47 | Elite Build (Minimal Wear),2.412,946,AK-47,Mil-Spec,MW,0,0,0,188,1,-1292,14800000
2019-09-08,AK-47 | Elite Build (Minimal Wear),2.302,939,AK-47,Mil-Spec,MW,0,0,0,0,1,-1291,14800000
2019-09-09,AK-47 | Elite Build (Minimal Wear),2.262,750,AK-47,Mil-Spec,MW,0,0,778,1,0,-1290,14800000
2019-09-10,AK-47 | Elite Build (Minimal Wear),2.266,713,AK-47,Mil-Spec,MW,0,0,777,2,0,-1289,14800000
2019-09-11,AK-47 | Elite Build (Minimal Wear),2.289,611,AK-47,Mil-Spec,MW,0,0,776,3,0,-1288,14800000
2019-09-12,AK-47 | Elite Build (Minimal Wear),2.277,760,AK-47,Mil-Spec,MW,0,0,775,4,0,-1287,14800000
2019-09-13,AK-47 | Elite Build (Minimal Wear),2.272,808,AK-47,Mil-Spec,MW,0,0,774,5,0,-1286,14800000
2019-09-14,AK-47 | Elite Build (Minimal Wear),2.299,931,AK-47,Mil-Spec,MW,0,0,773,6,0,-1285,14800000
2019-09-15,AK-47 | Elite Build (Minimal Wear),2.317,828,AK-47,Mil-Spec,MW,0,0,772,7,0,-1284,14800000
2019-09-16,AK-47 | Elite Build (Minimal Wear),2.338,713,AK-47,Mil-Spec,MW,0,0,771,8,0,-1283,14800000
2019-09-17,AK-47 | Elite Build (Minimal Wear),2.301,637,AK-47,Mil-Spec,MW,0,0,770,9,0,-1282,14800000
2019-09-18,AK-47 | Elite Build (Minimal Wear),2.354,634,AK-47,Mil-Spec,MW,0,0,769,10,0,-1281,14800000
2019-09-19,AK-47 | Elite Build (Minimal Wear),2.391,601,AK-47,Mil-Spec,MW,0,0,768,11,0,-1280,14800000
2019-09-20,AK-47 | Elite Build (Minimal Wear),2.404,733,AK-47,Mil-Spec,MW,0,0,767,12,0,-1279,14800000
2019-09-21,AK-47 | Elite Build (Minimal Wear),2.448,854,AK-47,Mil-Spec,MW,0,0,766,13,0,-1278,14800000
2019-09-22,AK-47 | Elite Build (Minimal Wear),2.43,756,AK-47,Mil-Spec,MW,0,0,765,14,0,-1277,14800000
2019-09-23,AK-47 | Elite Build (Minimal Wear),2.402,587,AK-47,Mil-Spec,MW,0,0,764,15,0,-1276,14800000
2019-09-24,AK-47 | Elite Build (Minimal Wear),2.386,589,AK-47,Mil-Spec,MW,0,0,763,16,0,-1275,14800000
2019-09-25,AK-47 | Elite Build (Minimal Wear),2.371,619,AK-47,Mil-Spec,MW,0,0,762,17,0,-1274,14800000
2019-09-26,AK-47 | Elite Build (Minimal Wear),2.366,612,AK-47,Mil-Spec,MW,0,0,761,18,0,-1273,14800000
2019-09-27,AK-47 | Elite Build (Minimal Wear),2.404,693,AK-47,Mil-Spec,MW,0,0,760,19,0,-1272,14800000
2019-09-28,AK-47 | Elite Build (Minimal Wear),2.374,831,AK-47,Mil-Spec,MW,0,0,759,20,0,-1271,14800000
2019-09-29,AK-47 | Elite Build (Minimal Wear),2.403,725,AK-47,Mil-Spec,MW,0,0,758,21,0,-1270,14800000
2019-09-30,AK-47 | Elite Build (Minimal Wear),2.414,671,AK-47,Mil-Spec,MW,0,0,757,22,0,-1269,14800000
2019-10-01,AK-47 | Elite Build (Minimal Wear),2.386,669,AK-47,Mil-Spec,MW,0,0,756,23,0,-1268,14000000
2019-10-02,AK-47 | Elite Build (Minimal Wear),2.429,636,AK-47,Mil-Spec,MW,0,0,755,24,0,-1267,14000000
2019-10-03,AK-47 | Elite Build (Minimal Wear),2.34,725,AK-47,Mil-Spec,MW,0,0,754,25,0,-1266,14000000
2019-10-04,AK-47 | Elite Build (Minimal Wear),2.385,677,AK-47,Mil-Spec,MW,0,0,753,26,0,-1265,14000000
2019-10-05,AK-47 | Elite Build (Minimal Wear),2.403,805,AK-47,Mil-Spec,MW,0,0,752,27,0,-1264,14000000
2019-10-06,AK-47 | Elite Build (Minimal Wear),2.38,743,AK-47,Mil-Spec,MW,0,0,751,28,0,-1263,14000000
2019-10-07,AK-47 | Elite Build (Minimal Wear),2.377,624,AK-47,Mil-Spec,MW,0,0,750,29,0,-1262,14000000
2019-10-08,AK-47 | Elite Build (Minimal Wear),2.368,639,AK-47,Mil-Spec,MW,0,0,749,30,0,-1261,14000000
2019-10-09,AK-47 | Elite Build (Minimal Wear),2.369,617,AK-47,Mil-Spec,MW,0,0,748,31,0,-1260,14000000
2019-10-10,AK-47 | Elite Build (Minimal Wear),2.351,668,AK-47,Mil-Spec,MW,0,0,747,32,0,-1259,14000000
2019-10-11,AK-47 | Elite Build (Minimal Wear),2.405,704,AK-47,Mil-Spec,MW,0,0,746,33,0,-1258,14000000
2019-10-12,AK-47 | Elite Build (Minimal Wear),2.439,863,AK-47,Mil-Spec,MW,0,0,745,34,0,-1257,14000000
2019-10-13,AK-47 | Elite Build (Minimal Wear),2.492,762,AK-47,Mil-Spec,MW,0,0,744,35,0,-1256,14000000
2019-10-14,AK-47 | Elite Build (Minimal Wear),2.447,706,AK-47,Mil-Spec,MW,0,0,743,36,0,-1255,14000000
2019-10-15,AK-47 | Elite Build (Minimal Wear),2.445,613,AK-47,Mil-Spec,MW,0,0,742,37,0,-1254,14000000
2019-10-16,AK-47 | Elite Build (Minimal Wear),2.475,549,AK-47,Mil-Spec,MW,0,0,741,38,0,-1253,14000000
2019-10-17,AK-47 | Elite Build (Minimal Wear),2.473,582,AK-47,Mil-Spec,MW,0,0,740,39,0,-1252,14000000
2019-10-18,AK-47 | Elite Build (Minimal Wear),2.4540000000000006,849,AK-47,Mil-Spec,MW,0,0,739,40,0,-1251,14000000
2019-10-19,AK-47 | Elite Build (Minimal Wear),2.589,1627,AK-47,Mil-Spec,MW,0,0,738,41,0,-1250,14000000
2019-10-20,AK-47 | Elite Build (Minimal Wear),2.544,1117,AK-47,Mil-Spec,MW,0,0,737,42,0,-1249,14000000
2019-10-21,AK-47 | Elite Build (Minimal Wear),2.498,822,AK-47,Mil-Spec,MW,0,0,736,43,0,-1248,14000000
2019-10-22,AK-47 | Elite Build (Minimal Wear),2.475,742,AK-47,Mil-Spec,MW,0,0,735,44,0,-1247,14000000
2019-10-23,AK-47 | Elite Build (Minimal Wear),2.413,722,AK-47,Mil-Spec,MW,0,0,734,45,0,-1246,14000000
2019-10-24,AK-47 | Elite Build (Minimal Wear),2.37,676,AK-47,Mil-Spec,MW,0,0,733,46,0,-1245,14000000
2019-10-25,AK-47 | Elite Build (Minimal Wear),2.365,753,AK-47,Mil-Spec,MW,0,0,732,47,0,-1244,14000000
2019-10-26,AK-47 | Elite Build (Minimal Wear),2.376,917,AK-47,Mil-Spec,MW,0,0,731,48,0,-1243,14000000
2019-10-27,AK-47 | Elite Build (Minimal Wear),2.359,907,AK-47,Mil-Spec,MW,0,0,730,49,0,-1242,14000000
2019-10-28,AK-47 | Elite Build (Minimal Wear),2.3,717,AK-47,Mil-Spec,MW,0,0,729,50,0,-1241,14000000
2019-10-29,AK-47 | Elite Build (Minimal Wear),2.221,878,AK-47,Mil-Spec,MW,0,0,728,51,0,-1240,14000000
2019-10-30,AK-47 | Elite Build (Minimal Wear),2.239,726,AK-47,Mil-Spec,MW,0,0,727,52,0,-1239,14000000
2019-10-31,AK-47 | Elite Build (Minimal Wear),2.22,719,AK-47,Mil-Spec,MW,0,0,726,53,0,-1238,14000000
2019-11-01,AK-47 | Elite Build (Minimal Wear),2.271,835,AK-47,Mil-Spec,MW,0,0,725,54,0,-1237,14200000
2019-11-02,AK-47 | Elite Build (Minimal Wear),2.324,900,AK-47,Mil-Spec,MW,0,0,724,55,0,-1236,14200000
2019-11-03,AK-47 | Elite Build (Minimal Wear),2.344,801,AK-47,Mil-Spec,MW,0,0,723,56,0,-1235,14200000
2019-11-04,AK-47 | Elite Build (Minimal Wear),2.299,690,AK-47,Mil-Spec,MW,0,0,722,57,0,-1234,14200000
2019-11-05,AK-47 | Elite Build (Minimal Wear),2.353,687,AK-47,Mil-Spec,MW,0,0,721,58,0,-1233,14200000
2019-11-06,AK-47 | Elite Build (Minimal Wear),2.349,584,AK-47,Mil-Spec,MW,0,0,720,59,0,-1232,14200000
2019-11-07,AK-47 | Elite Build (Minimal Wear),2.335,652,AK-47,Mil-Spec,MW,0,0,719,60,0,-1231,14200000
2019-11-08,AK-47 | Elite Build (Minimal Wear),2.304,744,AK-47,Mil-Spec,MW,0,0,718,61,0,-1230,14200000
2019-11-09,AK-47 | Elite Build (Minimal Wear),2.362,879,AK-47,Mil-Spec,MW,0,0,717,62,0,-1229,14200000
2019-11-10,AK-47 | Elite Build (Minimal Wear),2.353,794,AK-47,Mil-Spec,MW,0,0,716,63,0,-1228,14200000
2019-11-11,AK-47 | Elite Build (Minimal Wear),2.303,707,AK-47,Mil-Spec,MW,0,0,715,64,0,-1227,14200000
2019-11-12,AK-47 | Elite Build (Minimal Wear),2.376,648,AK-47,Mil-Spec,MW,0,0,714,65,0,-1226,14200000
2019-11-13,AK-47 | Elite Build (Minimal Wear),2.468,511,AK-47,Mil-Spec,MW,0,0,713,66,0,-1225,14200000
2019-11-14,AK-47 | Elite Build (Minimal Wear),2.309,622,AK-47,Mil-Spec,MW,0,0,712,67,0,-1224,14200000
2019-11-15,AK-47 | Elite Build (Minimal Wear),2.327,702,AK-47,Mil-Spec,MW,0,0,711,68,0,-1223,14200000
2019-11-16,AK-47 | Elite Build (Minimal Wear),2.368,853,AK-47,Mil-Spec,MW,0,0,710,69,0,-1222,14200000
2019-11-17,AK-47 | Elite Build (Minimal Wear),2.321,774,AK-47,Mil-Spec,MW,0,0,709,70,0,-1221,14200000
2019-11-18,AK-47 | Elite Build (Minimal Wear),2.326,698,AK-47,Mil-Spec,MW,0,0,708,71,0,-1220,14200000
2019-11-19,AK-47 | Elite Build (Minimal Wear),1.957,1935,AK-47,Mil-Spec,MW,0,0,707,72,0,-1219,14200000
2019-11-20,AK-47 | Elite Build (Minimal Wear),1.865,942,AK-47,Mil-Spec,MW,0,0,706,73,0,-1218,14200000
2019-11-21,AK-47 | Elite Build (Minimal Wear),1.924,761,AK-47,Mil-Spec,MW,0,0,705,74,0,-1217,14200000
2019-11-22,AK-47 | Elite Build (Minimal Wear),1.937,786,AK-47,Mil-Spec,MW,0,0,704,75,0,-1216,14200000
2019-11-23,AK-47 | Elite Build (Minimal Wear),1.957,910,AK-47,Mil-Spec,MW,0,0,703,76,0,-1215,14200000
2019-11-24,AK-47 | Elite Build (Minimal Wear),1.943,799,AK-47,Mil-Spec,MW,0,0,702,77,0,-1214,14200000
2019-11-25,AK-47 | Elite Build (Minimal Wear),1.851,699,AK-47,Mil-Spec,MW,0,0,701,78,0,-1213,14200000
2019-11-26,AK-47 | Elite Build (Minimal Wear),1.8360000000000003,707,AK-47,Mil-Spec,MW,0,0,700,79,0,-1212,14200000
2019-11-27,AK-47 | Elite Build (Minimal Wear),1.748,936,AK-47,Mil-Spec,MW,0,0,699,80,0,-1211,14200000
2019-11-28,AK-47 | Elite Build (Minimal Wear),1.7660000000000002,817,AK-47,Mil-Spec,MW,0,0,698,81,0,-1210,14200000
2019-11-29,AK-47 | Elite Build (Minimal Wear),1.8,953,AK-47,Mil-Spec,MW,0,0,697,82,0,-1209,14200000
2019-11-30,AK-47 | Elite Build (Minimal Wear),1.83,943,AK-47,Mil-Spec,MW,0,0,696,83,0,-1208,14200000
2019-12-01,AK-47 | Elite Build (Minimal Wear),1.818,923,AK-47,Mil-Spec,MW,0,0,695,84,0,-1207,15500000
2019-12-02,AK-47 | Elite Build (Minimal Wear),1.842,779,AK-47,Mil-Spec,MW,0,0,694,85,0,-1206,15500000
2019-12-03,AK-47 | Elite Build (Minimal Wear),1.83,677,AK-47,Mil-Spec,MW,0,0,693,86,0,-1205,15500000
2019-12-04,AK-47 | Elite Build (Minimal Wear),1.88,754,AK-47,Mil-Spec,MW,0,0,692,87,0,-1204,15500000
2019-12-05,AK-47 | Elite Build (Minimal Wear),1.92,727,AK-47,Mil-Spec,MW,0,0,691,88,0,-1203,15500000
2019-12-06,AK-47 | Elite Build (Minimal Wear),1.962,801,AK-47,Mil-Spec,MW,0,0,690,89,0,-1202,15500000
2019-12-07,AK-47 | Elite Build (Minimal Wear),1.996,865,AK-47,Mil-Spec,MW,0,0,689,90,0,-1201,15500000
2019-12-08,AK-47 | Elite Build (Minimal Wear),1.988,794,AK-47,Mil-Spec,MW,0,0,688,91,0,-1200,15500000
2019-12-09,AK-47 | Elite Build (Minimal Wear),1.996,745,AK-47,Mil-Spec,MW,0,0,687,92,0,-1199,15500000
2019-12-10,AK-47 | Elite Build (Minimal Wear),2.055,628,AK-47,Mil-Spec,MW,0,0,686,93,0,-1198,15500000
2019-12-11,AK-47 | Elite Build (Minimal Wear),2.003,736,AK-47,Mil-Spec,MW,0,0,685,94,0,-1197,15500000
2019-12-12,AK-47 | Elite Build (Minimal Wear),2.027,692,AK-47,Mil-Spec,MW,0,0,684,95,0,-1196,15500000
2019-12-13,AK-47 | Elite Build (Minimal Wear),2.048,768,AK-47,Mil-Spec,MW,0,0,683,96,0,-1195,15500000
2019-12-14,AK-47 | Elite Build (Minimal Wear),2.039,920,AK-47,Mil-Spec,MW,0,0,682,97,0,-1194,15500000
2019-12-15,AK-47 | Elite Build (Minimal Wear),2.017,837,AK-47,Mil-Spec,MW,0,0,681,98,0,-1193,15500000
2019-12-16,AK-47 | Elite Build (Minimal Wear),2.029,734,AK-47,Mil-Spec,MW,0,0,680,99,0,-1192,15500000
2019-12-17,AK-47 | Elite Build (Minimal Wear),2.05,718,AK-47,Mil-Spec,MW,0,0,679,100,0,-1191,15500000
2019-12-18,AK-47 | Elite Build (Minimal Wear),1.944,739,AK-47,Mil-Spec,MW,0,0,678,101,0,-1190,15500000
2019-12-19,AK-47 | Elite Build (Minimal Wear),1.964,795,AK-47,Mil-Spec,MW,0,0,677,102,0,-1189,15500000
2019-12-20,AK-47 | Elite Build (Minimal Wear),1.887,1062,AK-47,Mil-Spec,MW,0,0,676,103,0,-1188,15500000
2019-12-21,AK-47 | Elite Build (Minimal Wear),1.928,1050,AK-47,Mil-Spec,MW,0,0,675,104,0,-1187,15500000
2019-12-22,AK-47 | Elite Build (Minimal Wear),1.939,951,AK-47,Mil-Spec,MW,0,0,674,105,0,-1186,15500000
2019-12-23,AK-47 | Elite Build (Minimal Wear),1.962,915,AK-47,Mil-Spec,MW,0,0,673,106,0,-1185,15500000
2019-12-24,AK-47 | Elite Build (Minimal Wear),1.962,868,AK-47,Mil-Spec,MW,0,0,672,107,0,-1184,15500000
2019-12-25,AK-47 | Elite Build (Minimal Wear),2.007,908,AK-47,Mil-Spec,MW,0,0,671,108,0,-1183,15500000
2019-12-26,AK-47 | Elite Build (Minimal Wear),2.001,989,AK-47,Mil-Spec,MW,0,0,670,109,0,-1182,15500000
2019-12-27,AK-47 | Elite Build (Minimal Wear),2.009,1026,AK-47,Mil-Spec,MW,0,0,669,110,0,-1181,15500000
2019-12-28,AK-47 | Elite Build (Minimal Wear),2.022,993,AK-47,Mil-Spec,MW,0,0,668,111,0,-1180,15500000
2019-12-29,AK-47 | Elite Build (Minimal Wear),1.985,937,AK-47,Mil-Spec,MW,0,0,667,112,0,-1179,15500000
2019-12-30,AK-47 | Elite Build (Minimal Wear),2.016,954,AK-47,Mil-Spec,MW,0,0,666,113,0,-1178,15500000
2019-12-31,AK-47 | Elite Build (Minimal Wear),2.051,940,AK-47,Mil-Spec,MW,0,0,665,114,0,-1177,15500000
2020-01-01,AK-47 | Elite Build (Minimal Wear),2.046,977,AK-47,Mil-Spec,MW,0,0,664,115,0,-1176,16000000
2020-01-02,AK-47 | Elite Build (Minimal Wear),2.049,1004,AK-47,Mil-Spec,MW,0,0,663,116,0,-1175,16000000
2020-01-03,AK-47 | Elite Build (Minimal Wear),2.111,911,AK-47,Mil-Spec,MW,0,0,662,117,0,-1174,16000000
2020-01-04,AK-47 | Elite Build (Minimal Wear),2.203,977,AK-47,Mil-Spec,MW,0,0,661,118,0,-1173,16000000
2020-01-05,AK-47 | Elite Build (Minimal Wear),2.187,847,AK-47,Mil-Spec,MW,0,0,660,119,0,-1172,16000000
2020-01-06,AK-47 | Elite Build (Minimal Wear),2.236,882,AK-47,Mil-Spec,MW,0,0,659,120,0,-1171,16000000
2020-01-07,AK-47 | Elite Build (Minimal Wear),2.268,797,AK-47,Mil-Spec,MW,0,0,658,121,0,-1170,16000000
2020-01-08,AK-47 | Elite Build (Minimal Wear),2.224,902,AK-47,Mil-Spec,MW,0,0,657,122,0,-1169,16000000
2020-01-09,AK-47 | Elite Build (Minimal Wear),2.254,934,AK-47,Mil-Spec,MW,0,0,656,123,0,-1168,16000000
2020-01-10,AK-47 | Elite Build (Minimal Wear),2.25,984,AK-47,Mil-Spec,MW,0,0,655,124,0,-1167,16000000
2020-01-11,AK-47 | Elite Build (Minimal Wear),2.24,1034,AK-47,Mil-Spec,MW,0,0,654,125,0,-1166,16000000
2020-01-12,AK-47 | Elite Build (Minimal Wear),2.217,935,AK-47,Mil-Spec,MW,0,0,653,126,0,-1165,16000000
2020-01-13,AK-47 | Elite Build (Minimal Wear),2.245,864,AK-47,Mil-Spec,MW,0,0,652,127,0,-1164,16000000
2020-01-14,AK-47 | Elite Build (Minimal Wear),2.217,848,AK-47,Mil-Spec,MW,0,0,651,128,0,-1163,16000000
2020-01-15,AK-47 | Elite Build (Minimal Wear),2.223,813,AK-47,Mil-Spec,MW,0,0,650,129,0,-1162,16000000
2020-01-16,AK-47 | Elite Build (Minimal Wear),2.184,844,AK-47,Mil-Spec,MW,0,0,649,130,0,-1161,16000000
2020-01-17,AK-47 | Elite Build (Minimal Wear),2.241,888,AK-47,Mil-Spec,MW,0,0,648,131,0,-1160,16000000
2020-01-18,AK-47 | Elite Build (Minimal Wear),2.223,1040,AK-47,Mil-Spec,MW,0,0,647,132,0,-1159,16000000
2020-01-19,AK-47 | Elite Build (Minimal Wear),2.215,984,AK-47,Mil-Spec,MW,0,0,646,133,0,-1158,16000000
2020-01-20,AK-47 | Elite Build (Minimal Wear),2.184,873,AK-47,Mil-Spec,MW,0,0,645,134,0,-1157,16000000
2020-01-21,AK-47 | Elite Build (Minimal Wear),2.183,799,AK-47,Mil-Spec,MW,0,0,644,135,0,-1156,16000000
2020-01-22,AK-47 | Elite Build (Minimal Wear),2.193,816,AK-47,Mil-Spec,MW,0,0,643,136,0,-1155,16000000
2020-01-23,AK-47 | Elite Build (Minimal Wear),2.157,865,AK-47,Mil-Spec,MW,0,0,642,137,0,-1154,16000000
2020-01-24,AK-47 | Elite Build (Minimal Wear),2.075,1121,AK-47,Mil-Spec,MW,0,0,641,138,0,-1153,16000000
2020-01-25,AK-47 | Elite Build (Minimal Wear),2.081,1148,AK-47,Mil-Spec,MW,0,0,640,139,0,-1152,16000000
2020-01-26,AK-47 | Elite Build (Minimal Wear),2.079,950,AK-47,Mil-Spec,MW,0,0,639,140,0,-1151,16000000
2020-01-27,AK-47 | Elite Build (Minimal Wear),2.078,852,AK-47,Mil-Spec,MW,0,0,638,141,0,-1150,16000000
2020-01-28,AK-47 | Elite Build (Minimal Wear),2.091,780,AK-47,Mil-Spec,MW,0,0,637,142,0,-1149,16000000
2020-01-29,AK-47 | Elite Build (Minimal Wear),2.132,818,AK-47,Mil-Spec,MW,0,0,636,143,0,-1148,16000000
2020-01-30,AK-47 | Elite Build (Minimal Wear),2.082,684,AK-47,Mil-Spec,MW,0,0,635,144,0,-1147,16000000
2020-01-31,AK-47 | Elite Build (Minimal Wear),2.126,949,AK-47,Mil-Spec,MW,0,0,634,145,0,-1146,16000000
2020-02-01,AK-47 | Elite Build (Minimal Wear),2.15,1025,AK-47,Mil-Spec,MW,0,0,633,146,0,-1145,17000000
2020-02-02,AK-47 | Elite Build (Minimal Wear),2.129,958,AK-47,Mil-Spec,MW,0,0,632,147,0,-1144,17000000
2020-02-03,AK-47 | Elite Build (Minimal Wear),2.146,803,AK-47,Mil-Spec,MW,0,0,631,148,0,-1143,17000000
2020-02-04,AK-47 | Elite Build (Minimal Wear),2.157,797,AK-47,Mil-Spec,MW,0,0,630,149,0,-1142,17000000
2020-02-05,AK-47 | Elite Build (Minimal Wear),2.152,908,AK-47,Mil-Spec,MW,0,0,629,150,0,-1141,17000000
2020-02-06,AK-47 | Elite Build (Minimal Wear),2.141,859,AK-47,Mil-Spec,MW,0,0,628,151,0,-1140,17000000
2020-02-07,AK-47 | Elite Build (Minimal Wear),2.138,1084,AK-47,Mil-Spec,MW,0,0,627,152,0,-1139,17000000
2020-02-08,AK-47 | Elite Build (Minimal Wear),2.129,1160,AK-47,Mil-Spec,MW,0,0,626,153,0,-1138,17000000
2020-02-09,AK-47 | Elite Build (Minimal Wear),2.145,1036,AK-47,Mil-Spec,MW,0,0,625,154,0,-1137,17000000
2020-02-10,AK-47 | Elite Build (Minimal Wear),2.127,1019,AK-47,Mil-Spec,MW,0,0,624,155,0,-1136,17000000
2020-02-11,AK-47 | Elite Build (Minimal Wear),2.153,992,AK-47,Mil-Spec,MW,0,0,623,156,0,-1135,17000000
2020-02-12,AK-47 | Elite Build (Minimal Wear),2.135,911,AK-47,Mil-Spec,MW,0,0,622,157,0,-1134,17000000
2020-02-13,AK-47 | Elite Build (Minimal Wear),2.133,952,AK-47,Mil-Spec,MW,0,0,621,158,0,-1133,17000000
2020-02-14,AK-47 | Elite Build (Minimal Wear),2.147,990,AK-47,Mil-Spec,MW,0,0,620,159,0,-1132,17000000
2020-02-15,AK-47 | Elite Build (Minimal Wear),2.103,1124,AK-47,Mil-Spec,MW,0,0,619,160,0,-1131,17000000
2020-02-16,AK-47 | Elite Build (Minimal Wear),2.115,1022,AK-47,Mil-Spec,MW,0,0,618,161,0,-1130,17000000
